timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1758175321720,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-4,text,false,,871,0,1,1,null,0,0,0
1758175321720,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-4,text,false,,871,0,1,1,null,0,0,0
1758175321721,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-4,text,false,,871,0,1,1,null,0,0,0
1758175321816,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321817,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321817,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321818,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321819,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321819,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321820,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321820,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321821,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321821,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-5,text,false,,871,0,1,1,null,0,0,0
1758175321917,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321918,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321918,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321918,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321918,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321918,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321919,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
1758175321919,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Unrecognized IPv6 address format,Thread Group 1-6,text,false,,871,0,1,1,null,0,0,0
